reason_code_id,code,description,service_name,service_internal_name,service_id
12871,8249,Vocational/Trade Schools (MCC),Middesk,Middesk,641
12694,8299,Educational Services (MCC),Middesk,Middesk,641
12636,8351,Child Care Services (MCC),Middesk,Middesk,641
12634,8398,Charitable and Social Service Organizations - Fundraising (MCC),Middesk,Middesk,641
12641,8641,"Civic, Social, Fraternal Associations (MCC)",Middesk,Middesk,641
12808,8651,Political Organizations (MCC),Middesk,Middesk,641
12819,8661,Religious Organizations (MCC),Middesk,Middesk,641
12606,8675,Automobile Associations (MCC),Middesk,Middesk,641
12761,8699,Membership Organizations (MCC),Middesk,Middesk,641
12848,8734,Testing Laboratories (MCC),Middesk,Middesk,641
12597,8911,Architectural/Surveying Services (MCC),Middesk,Middesk,641
12588,8931,Accounting/Bookkeeping Services (MCC),Middesk,Middesk,641
12811,8999,Professional Services (MCC),Middesk,Middesk,641
11679,92,Public Administration,Middesk,Middesk,641
11680,9211,"Executive, Legislative, and Other General Government Support (MCC)",Middesk,Middesk,641
12662,9211,"Court Costs, Including Alimony and Child Support - Courts of Law (MCC)",Middesk,Middesk,641
11897,921120,Legislative Bodies,Middesk,Middesk,641
11681,9221,"Justice, Public Order, and Safety Activities",Middesk,Middesk,641
11896,922130,Legal Counsel and Prosecution,Middesk,Middesk,641
12709,9222,Fines - Government Administrative Entities (MCC),Middesk,Middesk,641
12609,9223,Bail and Bond Payments (MCC),Middesk,Middesk,641
11682,9231,Administration of Human Resource Programs,Middesk,Middesk,641
11895,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",Middesk,Middesk,641
11683,9241,Administration of Environmental Quality Programs,Middesk,Middesk,641
11684,9251,"Administration of Housing Programs, Urban Planning, and Community Development",Middesk,Middesk,641
11894,925110,Administration of Housing Programs,Middesk,Middesk,641
11685,9261,Administration of Economic Programs,Middesk,Middesk,641
11893,926110,Administration of General Economic Programs,Middesk,Middesk,641
11686,9271,Space Research and Technology,Middesk,Middesk,641
11687,9281,National Security and International Affairs,Middesk,Middesk,641
12841,9311,Tax Payments - Government Agencies (MCC),Middesk,Middesk,641
12726,9399,Government Services (Not Elsewhere Classified) (MCC),Middesk,Middesk,641
12809,9402,Postal Services - Government Only (MCC),Middesk,Middesk,641
12862,9405,U.S. Federal Government Agencies or Departments (MCC),Middesk,Middesk,641
12728,9406,Government-Owned Lotteries (Non-US region) (MCC),Middesk,Middesk,641
12702,9702,Emergency Services (GCAS) (Visa use only) (MCC),Middesk,Middesk,641
12745,9950,Intra-Company Purchases (MCC),Middesk,Middesk,641
4899,ADULT_CONTENT,"Pornography, Dating Sites, Pay-per-View Chat",Middesk,Middesk,641
4901,AGGREGATION,"Factoring, Payment Processors, Crowdfunding",Middesk,Middesk,641
4897,CANNABIS,"Manufacturers, Distributors, Dispensaries",Middesk,Middesk,641
4907,COUNTERFEIT_GOODS,"Companies with Fake Brand Name Goods, Unauthorized Resellers",Middesk,Middesk,641
4912,DRUG_OF_CONCERN,"Legal substance that provides the same effect as an illegal drug (e.g., salvia, kratom)",Middesk,Middesk,641
4898,DRUG_PARAPHERNALIA,"Drug Manufacturing, Items for Drug Use",Middesk,Middesk,641
4900,GAMBLING,"Casinos, Online Gambling, Fantasy Sports",Middesk,Middesk,641
4909,GET_RICH_QUICK,Companies Promoting High Yield Investment Opportunities or Services,Middesk,Middesk,641
4906,GIFT_CARD,Gift Cards,Middesk,Middesk,641
4904,INVESTMENT_CREDIT,"Securities Brokers, Lending Instruments, Credit Repair",Middesk,Middesk,641
4902,MONEY_LEGAL,"Bail Bonds, Collections Agencies, Adoption Services",Middesk,Middesk,641
4908,MULTI_LEVEL_MARKETING,"Mulit-level Marketing, Pyramid Schemes",Middesk,Middesk,641
4911,PSEUDO_PHARMACEUTICAL,"Nutraceuticals, Products making health claims not approved by the FDA",Middesk,Middesk,641
4905,REGULATED_ILLEGAL,"Weapons / Firearms, Tobacco and E-Cig, Prescription Drugs",Middesk,Middesk,641
4910,SOCIAL_MEDIA_ACTIVITY,"Sale of Twitter Followers, Sale of Online Traffic, Sale of YouTube Views",Middesk,Middesk,641
4903,VIRTUAL_CURRENCY,"Initial Coin Offerings, Digital Wallets, Video Game Credits",Middesk,Middesk,641
