reason_code_id,code,description,service_name,service_internal_name,service_id
3725,public-record-FD,Public Record Type: Forcible detainer,TransUnion Credit,TransUnionCredit,706
3727,public-record-FF,Public Record Type: Forcible detainer dismissed,TransUnion Credit,TransUnionCredit,706
3729,public-record-FT,Public Record Type: Federal tax lien,TransUnion Credit,TransUnionCredit,706
3731,public-record-GN,Public Record Type: Garnishment,TransUnion Credit,TransUnionCredit,706
3733,public-record-HA,Public Record Type: Homeowner’s association assessment lien,TransUnion Credit,TransUnionCredit,706
3735,public-record-HF,Public Record Type: Hospital lien satisfied,TransUnion Credit,TransUnionCredit,706
3737,public-record-HL,Public Record Type: Hospital lien,TransUnion Credit,TransUnionCredit,706
3739,public-record-JL,Public Record Type: Judicial lien,TransUnion Credit,TransUnionCredit,706
3741,public-record-JM,Public Record Type: Judgment dismissed,TransUnion Credit,TransUnionCredit,706
3743,public-record-LR,Public Record Type: A lien attached to real property,TransUnion Credit,TransUnionCredit,706
3745,public-record-ML,Public Record Type: Mechanics lien,TransUnion Credit,TransUnionCredit,706
3747,public-record-PC,Public Record Type: Paid civil judgment,TransUnion Credit,TransUnionCredit,706
3749,public-record-PF,Public Record Type: Paid federal tax lien,TransUnion Credit,TransUnionCredit,706
3751,public-record-PG,Public Record Type: Paving assessment lien,TransUnion Credit,TransUnionCredit,706
3753,public-record-PL,Public Record Type: Paid tax lien,TransUnion Credit,TransUnionCredit,706
3755,public-record-PQ,Public Record Type: Paving assessment lien satisfied,TransUnion Credit,TransUnionCredit,706
3757,public-record-PT,Public Record Type: Puerto Rico tax lien,TransUnion Credit,TransUnionCredit,706
